col,kld1,kld2,kst,overlap
mean,3.8727953547626934,2.040003281340262,0.566256309188399,0.5146759098327554
std,1.7908793192458226,1.3909446939102574,0.2711227695197383,0.7823848895255031
0.1,4.3731342629748635,3.2230982464892493,0.7504892367906066,0.26296540351797154
0.25,4.211488652262852,3.2998315668635096,0.7505516925511095,0.27214610819260227
0.5,4.201121845750157,3.2173174556768696,0.7581458503930086,0.2704543565804191
0.75,4.479005533042174,2.60626682513194,0.7291617511669974,0.3058858655054077
0.9,4.028562684269916,2.2892646520465547,0.637819044843236,0.41141152620714005
centroid_distance_n_clusters_10,0.991931035040414,1.0189608958717287,0.21513464999329177,0.8124631310331524
cluster_proportion_n_clusters_10,0.8645992337608855,0.8374260998917002,0.21672380212164527,0.8080717249380145
iterations_k_n_clusters_10,0.10778431792006912,0.18989677299363178,0.10283687943262408,0.9001509096983142
wcv_ratio_n_clusters_10,1.0680930766513013,1.0872784365713815,0.060276748414317655,0.9084873631946507
centroid_distance_n_clusters_20,0.948483686932254,1.1827533131110348,0.2654369821376525,0.7521884283741909
cluster_proportion_n_clusters_20,1.1667070780406021,0.9495987328915806,0.26679250345819855,0.7655579623734587
iterations_k_n_clusters_20,0.1716594530300726,0.2599447830021634,0.14199895444430563,0.8717295045675889
wcv_ratio_n_clusters_20,1.2463049983502683,1.087437940183547,0.09079910988975402,0.886879095668409
centroid_distance_n_clusters_50,0.8416289984957694,0.8917929244162132,0.3003451259061868,0.7193249272143084
cluster_proportion_n_clusters_50,1.4020688411818731,0.9576898566843708,0.2909813881833701,0.7876428628271419
iterations_k_n_clusters_50,0.1710807052745595,0.21755022177462383,0.1636849823967282,0.8558809222342106
wcv_ratio_n_clusters_50,1.0495582350172719,1.1259752263269067,0.09989914551266928,0.8869451021483168
centroid_distance_n_clusters_100,1.2487662061591043,1.3870761739176327,0.21496578812230224,0.8664494487827241
cluster_proportion_n_clusters_100,1.5220041539158966,1.2691934581285325,0.2819507478499026,0.8766905952158832
iterations_k_n_clusters_100,0.12847480613979806,0.17054822625918556,0.1296720378620699,0.8839203909691582
wcv_ratio_n_clusters_100,1.0794796638852309,1.0190261553079927,0.08438929832109665,0.9271485754473926
centroid_distance_n_clusters_500,1.5362571456858973,1.5369848079841646,0.2164647263743737,0.8336198229910933
cluster_proportion_n_clusters_500,1.462156860843591,1.033070953686869,0.3030816134867432,0.9006537425980087
iterations_k_n_clusters_500,0.17218418514218353,0.21203915806320525,0.14635466544530956,0.8604781793158961
wcv_ratio_n_clusters_500,0.9139877056168608,0.526188179249322,0.14830698625510635,0.8753301370955371
centroid_distance_n_points_per_cluster_10,1.3783436797382442,1.0322798353386031,0.3594652861630419,0.6671313409413226
cluster_proportion_n_points_per_cluster_10,0.7215498722403662,0.9067102024365463,0.14515875329049327,0.96839403524565
iterations_k_n_points_per_cluster_10,0.1563384152764065,0.1437156392124648,0.24082247297053475,0.7484184176402897
wcv_ratio_n_points_per_cluster_10,0.46950180918719103,0.26587940909732355,0.19696002368692547,0.8183154178761879
centroid_distance_n_points_per_cluster_30,2.0576985080777703,1.6594463298123028,0.36256262924872656,0.6653024940479084
cluster_proportion_n_points_per_cluster_30,1.317959609472806,1.1658170302234683,0.19688137569221797,0.9908934240952794
iterations_k_n_points_per_cluster_30,0.3907280393009359,0.24938209257077304,0.27128006550915323,0.7493239100499635
wcv_ratio_n_points_per_cluster_30,0.42701473904552434,0.15690802200957038,0.24252034438568978,0.8052950968002435
centroid_distance_n_points_per_cluster_100,1.5454941200760572,1.4498732594146497,0.20144295938525023,0.82777743855841035
cluster_proportion_n_points_per_cluster_100,1.214939586015248,0.9548283053698005,0.166747627837689,0.9724210092419872
iterations_k_n_points_per_cluster_100,0.2004035933631467,0.19181761572231243,0.15243369280093266,0.8550038105809521
wcv_ratio_n_points_per_cluster_100,0.7995568892220859,0.558662896119903,0.1589105864827229,0.8577296093700244
centroid_distance_n_points_per_cluster_1000,1.0542682920805,0.9649756190789219,0.29864494131471686,0.705355856285109
cluster_proportion_n_points_per_cluster_1000,1.3997941878041604,1.143142726184526,0.1918895412046097,0.8499426419716184
iterations_k_n_points_per_cluster_1000,0.2836183031827753,0.21107779803498386,0.1525956151429774,0.8629428452945878
wcv_ratio_n_points_per_cluster_1000,0.9905906730573211,0.7502665288939885,0.08750514681730073,0.9071163667411837
q_pct_threshold_1,4.223459332595015,3.4629885411203074,0.7596609808792846,0.2569802412622075
k_pct_threshold_1,4.398810312179891,3.587822989775544,0.7854945339643679,0.23473835998171422
q_pct_threshold_2,4.3551414867238245,3.5130066351991776,0.7687841482653491,0.25441050516889346
k_pct_threshold_2,4.291846941403634,3.6910648915088315,0.7869795931585497,0.23238880371001475
q_pct_threshold_3,4.263590078737066,3.5092844727699677,0.7550646995415284,0.2611409450183711
k_pct_threshold_3,4.544807414617961,3.685337919605814,0.783977090301777,0.2368393845309423
q_pct_threshold_5,4.2738177315814765,3.0306797624511828,0.7230804106350595,0.3006178996609851
k_pct_threshold_5,4.511092363596083,3.4343214653575127,0.7383820719582888,0.27649492984125845
q_pct_threshold_10,3.8027374708896264,1.7625264992317853,0.5936882671070954,0.4478687431813726
k_pct_threshold_10,3.67279892429396,1.935329808219457,0.613493682715484,0.40676055694958563
peak_value,2.339795690609647,3.3800643905108116,0.6260310983423778,0.43096397072563086
MSE,0.8364031150677738,0.9319382225393044,0.14807335544729888,0.8764460844338934
SSIM,1.0090549730646685,1.1345294932397618,0.3762982702067517,0.6712085620622238
NCC,4.959538541420129,4.944838328456931,0.8600643988286075,0.16688756292271686
PSR,3.617308448241916,2.486849320068226,0.6759355641605714,0.3539890592768417
correlation_coefficient,4.959538541420129,4.944838328456931,0.8600643988286075,0.16688756292268936
jaccard_index_0,4.241220410819589,3.37910962970427,0.7931418948615101,0.21760001110923108
jaccard_index_-1,4.224905972785489,4.097636612136192,0.7550392546020643,0.26549261779659944
jaccard_index_-2,1.142833022967591,0.7435928544732474,0.33659491193737773,0.6838137869241062
